ID,Product Name,Units Per Case
40990e8e-f94a-4ad3-84c6-b0ee8007d99c,Humboldt Trees - Grape Gas Preroll 0.7g,32
cba6522a-8b67-4293-b94b-e9bfc5f432c0,Genuine - Super Runtz  14g,14
f6f2c695-0f7e-49fb-b2a7-bc1724ab29dd,Jeeter - Apples & Bananas Infused XL Preroll 2g,10
01c7fc81-d9d1-4f77-9c24-e502a4bffa60,West Coast Cure - Grape Ape Vape 1g,10
ca82ce34-7317-4070-a8ee-cf15df6e5477,West Coast Cure - Jack Herer Vape 1g,10
2cd24dba-0b0d-49fd-9628-d97bbe65e072,West Coast Cure - Maui Waui Vape 1g,10
54cae01b-6a8f-46c6-92be-6f7b65e17d34,Stiiizy - Platinum Cookies Live Resin Pod .5g,5
ea18ce02-2383-4a79-8f0a-a2075b30432e,Stiiizy - Lemon Creme Live Resin Pod .5g,5
91964e8c-b10a-4ba2-a3e7-d80b8815f23f,Rove - Maui Waui RTU Live Resin Diamonds Vape 1g,10
2f90638e-397d-4239-83b9-6380c77d0b4b,Stiiizy - Strawnana 40's Mini Infused Preroll 5pk 2.5g,10
83e3c3ca-6bf9-4cb1-8f8e-53bc1df5710f,Stiiizy - White Runtz Live Resin 1g,10
696332f1-e7a7-42bd-bcbf-8b5fcc246ad3,Surplus - Blackberry Kush Vape 1g,32
bc4af2b8-06d4-48cc-a19a-aacf6893f9ff,West Coast Cure - Sample - Black Cherry Gelato 3.5g,
a330d166-85df-460a-8685-74f5585fe5aa,West Coast Cure - Sample - Strawberry Banana Live Resin Sauce 1g,10
affa77d9-d430-48cc-8a83-866f84e8e341,West Coast Cure - Sample - Watermelon Papaya Live Resin Sauce 1g,10
e292c941-5b67-42d3-971b-c3fe67d264dc,West Coast Cure - Strawberry Cough Jefferey Infused Preroll 5pk,10
0b730675-f5fa-407d-becc-47e0fd541844,West Coast Cure - Berry Crepes Live Resin Diamonds 1g,10
dd99ffff-9b82-4637-85e1-3898678b157e,Claybourne Co. - Black Triangle OG 3.5g,16
1b87788e-1546-40a3-b3b7-aa8e579b03ee,Claybourne Co. - King Louis OG 3.5g,16
8ea7874b-2798-497f-b186-b2419d935ccf,Traditional - Chamoy Gummies 3.5g,32
c4b7abd1-2556-4ef2-b33b-57571f58cc00,Traditional - Mamba 24 3.5g,32
9b476911-c217-49ba-891b-64b2b2d98214,Stiiizy - Purple Papaya Live Resin Pod .5g,5
d7658e2d-2d71-4048-8249-0127807d88f4,Stiiizy - Pink Champagne Live Resin .5g,5
b4b9094a-7353-465e-a737-ad6f101766e0,Stiiizy - Berry Pie Live Resin Pod .5g,5
30d2d0e6-8360-4412-9a8c-120d2eca9667,Side Hustle - Pink Cookies Preroll 1g,25
2ab18ddc-bbe9-4ce7-9a67-287d6290f2e9,Yummi Karma - Sample - Mood Magic Tincture 300mg,
f3abe8d2-1396-4e2f-a4c4-3b79e73d2f93,Side Hustle - Blackberry Runtz Preroll 1g,25
74fd35a5-68a4-4765-b133-5ee08b614d11,Martians - Super Lemon Cherry 3.5g,32
62eae0e8-e934-4629-a877-b64b853c28a7,Side Hustle - Runtz Cake Preroll 1g,25
dc59442b-3ecd-4011-b3b4-c730e7324568,Martians - Blue Tartz 3.5g,32
e9d1f180-fe3b-4835-9b35-398553148105,Stiiizy - Blackberry Pie Live Resin Pod .5g,5
d9d81e84-be92-41dd-89b9-6ccb41e6f84f,Martians - Jawbreakers 3.5g,32
31da43a9-c210-47f6-a2fc-0b4a87bfdf39,Stiiizy - Double Rainbow Live Resin Pod .5g,5
01a2288e-a545-40e6-8fc8-d4ecd9d0db3e,Do not use Stiiizy - Blackberry Pie Live Resin Pod .5g,5
6d071814-7159-49fe-ae36-5624495ae074,Stiiizy - Space Glue Live Resin Pod .5g,5
18ac0703-80f2-4eb5-b729-0a081cb8ff31,Fog City Farms - Bubble Bath Smalls 7g,16
64197502-af42-4e36-bd7d-99935b05f46d,Fog City Farms - Cherry Punch Smalls 7g,16
1ddccd6c-bc73-43fd-9115-e6751ce99abd,Fog City Farms - Gelato Sorbet Smalls 7g,16
ae874094-ca33-4db1-bd25-e95bbfae3104,Fog City Farms - Headstash Smalls 7g,16
09f3821d-d990-4077-8d4c-f762980ceb46,Fog City Farms - Highway 129 Smalls 7g,16
6a53d244-9e8e-48d9-b80b-7fbde314b871,Stiiizy - Papaya Liquid Live Resin Pod .5g,5
a98afa41-d32a-4a06-9222-9408ba49abdf,Stiiizy - Blueberry Shortcake Live Resin Pod .5g,5
7afeee6b-5e35-4fb1-9362-2ed095c26df9,Outrun - Marshmallow Runtz Shake 14g,20
7f2ed730-9d08-4b38-b593-2d9eef5c7abc,St. Ides - Sample - Energy Blast Drink 100mg,30
9b18fab6-655f-4853-b20a-627901cc0c91,Outrun - Lemon Cherry Gelato Shake 14g,20
1caef94a-a010-40c2-b1e8-6354c240e2ac,Pabst Blue Ribbon - Sample - Cherry Limeade High Soda 25mg,24
a7857087-bacf-4fcf-b67f-19be1e8265f9,Stiiizy - Apple Mintz Live Resin Pod .5g,5
2c2012b0-9a56-446b-a1d5-013267e03e0e,Stiiizy - Vanilla Runtz Live Resin Pod .5g,5
bcf07cf0-d9da-47f6-a6a2-00aa6b629db5,St. Ides - Sample - Wild Raspberry High Tea 100mg,24
94b33249-b1fb-49bc-9f76-b88cd6bd23a4,Traditional - Blue Donut 3.5g,32
271ea2ea-f1a8-4890-877d-7697496d231a,Blem - Graype Vape 1g,24
553f3fc9-69a2-4083-9596-fc9505035fa9,Outrun - SFV x Oreoz Smalls 20g,14
0d4cb2e2-7cf9-4389-a044-937603102c45,Blem - Boasy Preroll .75g,50
8afb1432-0d06-402e-9d72-ff336de51cdb,Haven - Limited Edition - Halloween Tote Bag,
2cdc561f-48a8-498c-aa07-ad8adcea9c90,Camino - Freshly Squeezed Gummies 1:2 CBG 100mg,20
f135fd1e-c4c1-4508-95bb-eb7e6234f826,Outrun - SFV x Oreoz Smalls 28g,12
e32aeb09-6e1a-4663-90ef-645f8e3ecbdf,West Coast Cure - Crop Duster Premium Bag 3.5g,16
eb65d0da-8588-45c3-8276-d188e86d4b94,Traditional - Strawberry Milkshake 3.5g,32
e14a05ba-97e4-428b-8e20-0b025a8304f4,West Coast Cure - White Peach Tarts Smalls 7g,16
52c3ed02-77c3-4374-aad6-e8612b9728d8,WVY - Strawberry Kush Budder 1g,10
de2d1602-a472-42f8-804d-2b81ef7dcc85,West Coast Cure - Vice City 14g,16
4e080a69-d314-45dd-b6d7-6c088f2641a7,West Coast Cure - Lemon Royale Premium Bag 3.5g,16
42c38ec7-5265-485d-8780-a25f461cbdcb,West Coast Cure - Georgia Pie Smalls 7g,16
bf38785c-7d10-4a7d-b2e2-2758005a18df,West Coast Cure - Garlic Cookies Premium Bag 3.5g,16
a025dc5f-8379-47c0-80ec-d01ad525809f,Humboldt Trees - London Jelly Mints Infused Preroll 1.3g,32
2e7c8108-41e4-41a4-a006-40d296cf2e00,Haven - Limited Edition - Haven Hearts Pink Scrunchie,
b6058cd9-cc1b-418b-8ef3-63cf1b6163fe,Traditional - Sample - Strawberry Milkshake 3.5g,
11a58092-a60c-47f2-8602-72c087003b57,Wyld - Marionberry Indica Gummies 100mg,40
148a6981-124c-432a-83e1-8a77c6afe25e,Turn - Hot Girl Summer Turn Up Disposable 1G,10
35bb9219-63f5-4aea-a9be-b149dafa9cab,PTO - Modified Grapes - 3.5g,32
c26c0a92-9500-4c63-af5f-a63bed9cc179,Bear Labs - Garlic Juice Tier 3 Live Rosin 1g,10
b29f0bf5-d6b6-4735-8a31-abc725e0877d,Traditional - Sample - Cotton Censored 3.5g,
8f32fcb1-93a3-46bb-b9ad-6748f05235b2,Elyon - Sour Diesel 3.5g,32
52eb100f-7691-4d48-a36c-07b1d6cd7d72,Surplus Tropics - Strawberry Daze Vape 1g,25
4d0d3e65-2e22-48d5-9d04-c405d5d804a0,Bear Labs - Hawaiian Cream Tier 3 Live Rosin 1g,10
0f537e63-6a65-49fd-b5aa-a4da946c5843,Stiiizy - White - White Berry Ice 3.5g,20
b0041724-5f76-451b-a9c4-5467972692cc,Stiiizy - Chem Reserve Live Resin Pod .5g,5
a721e9a9-aa3f-4b2c-aaa4-5d4909958336,Stiiizy - Strawberry Cough 40's Mini Infused Blunts 5pk,10
2adce6bc-b5af-4aee-8b74-682d7e00d028,Stiiizy - Silver Battery,5
b3dec447-9dbe-430d-9915-569be3ad5196,Stiiizy - SFV OG All In One .5g,10
17c54ef4-4335-4e1d-b946-e6303b2f54f1,Jeeter - GMO 41 Baby Cannon Infused Preroll 1.3g,16
a6125572-ea0a-4c80-a1ac-6336e75f017c,Stiiizy - Papaya Punch Live Rosin Jam 1g,10
08aec22d-d1f5-4c4c-ab40-cc47b1e75464,Stiiizy - OG Kush All In One .5g,10
bfecf901-e7b3-4209-8e58-b67182b4f617,Eureka - Sample - Galactic Jack Disposable .5g,
6929b86e-ced1-4740-90c2-858f855769f0,West Coast Cure - Strawberry Lemonade Vape 1g,10
c303c95b-d3a7-4933-a151-6ee99435013a,Feelz - Kush Kween Preroll 3pk 3.5g,25
a1e9fad1-d483-4cc9-8c9a-8dcd3c96489f,West Coast Cure - Gelato Vape 1g,10
55c85465-e860-4c60-9fe1-4638607d2fe5,Elyon - Goji Berry 3.5g,32
9bf8d56f-a7a0-4a1c-be13-db4d070e6739,Sherbinskis - Doppio Live Resin Vape 1g,25
75a7cde0-e1a9-4761-a601-337b4c69ad97,CES - Watermelon Z Budder 1g,10
49bf6dae-7aae-4646-aafc-aaa18cb0636f,Dr. Norm's - Sleep Well All In One Vape 1g,12
a67f4d7c-15bd-4936-b72f-32f3cd3d9485,Dr. Norm's - Fiery Hot Crunch Bar 100mg,12
53d14276-e765-4fc4-9ae5-6b3dd3608a49,Astronauts - Space Mamba 3.5g,32
959a4be0-1b45-4aad-bd3d-3890117a7106,Traditional - Sample - Biscotti 3.5g,
1bc00b46-bf07-48a9-afdb-4a8fa9bb1dc4,West Coast Cure - Tractor Fuel Live Resin Badder 1g,10
09074074-24ce-47c1-b2ca-c15af2645c92,West Coast Cure - Watermelon Zlushie Vape 1g,10
6f76b512-0d9c-4579-b38a-491fdc4de9f8,West Coast Cure - Lemon Burst Vape 1g,10
eb74f959-9ef0-4a48-9f37-ec23e8370377,Bear Labs - GMO X Rootbeer Tier 3 Rosin 1g,10
cd1cb8ae-1150-4015-9eaa-571a4fbbfdeb,CES - Blue Nightmare Budder 1g,10
d392ff36-6bc0-40da-82b7-eb3363898d31,CES - Grape Jelly Budder 1g,10
d929b425-1235-4a06-a6a7-2a89e6d2a72e,WVY - Blue Dream Budder 1g,10
9ec2bd92-5057-4ce8-9f0a-7a358ae31ae6,Bear Labs - Black Garlic Tier 3 Live Rosin 1g,10
d147bdff-2091-4141-8f62-6a13b1b19069,WVY - Banana Runtz Budder 1g,10
e0e76082-c7a9-4075-83c2-864d3e5f4c99,WVY - Wappa Budder 1g,10
12b112ec-1164-4b31-878e-7c38bd33fc48,Dr. Norm's - NANO Very Berry Crunch Crispy Rice Bar 100mg,12
e0a61972-4438-4d6d-857e-32c80f038d40,WVY - Moonbow Budder 1g,10
24370158-4858-442d-bc25-47e0d67dd7bb,CES - Rocket Fuel Budder 1g,10
c93a99ba-c38e-420e-8c7e-7bee1c3020f3,Bear Labs - Hella Jelly Budder 1g,10
99a0845d-fb12-473d-94d2-2fd26991ce2c,Yummi Karma - Sample - Totally Tangerine Drops,
18ea5f59-edd6-40de-9cf4-ca864f62c963,Bear Labs - Lemon Sorbet Budder 1g,10
fba4c888-aa55-4e84-8e24-1831fa607ddd,Bear Labs - Donny Burger #11 Diamonds 1g,10
66a8c366-d965-4652-b636-0dde20fa1bf9,WVY - Guava Gas Budder 1g,10
d9298ebe-6e22-4f92-b073-a4d252d84305,CES - Black Cherry Budder 1g,10
222e5c3c-0cc9-491b-89c5-1dc17c4d76dc,Camino - Strawberry Sunset Sours Gummies 100mg,20
63d43801-9ebc-4e95-9fa8-5847c2348761,Feelz - Sample - Trophy Wife Smalls 3.5g,
cb14220d-875a-482e-b25b-69c79670ddbc,CES - Trop Sherbert Budder 1g,10
7a7181a5-2c66-47fb-8c0d-c9c756041ac1,Coastal Cowboys - Skunk Rose 28g,12
5a0a810d-b3b1-4154-a688-d2988d9800b2,Bear Labs - Grape Grenade X Papaya Budder 1g,10
4adfde62-eab7-45bf-b79e-e2496fc6acc3,Claybourne Co. - Mango Haze 3.5g,16
c3dd6fd5-6785-4df6-9466-94eebafe699a,Side Hustle - Watermelon Z Vape 1g,10
815306dc-ca3d-45d1-9f1c-b99d68be9a11,Side Hustle - Blue Dream Vape 1g,10
e9e63fdb-dedd-419e-b15f-5802634e567d,Crave - Dark Chocolate 100mg,20
b732a827-d4c9-4f23-bc80-018ec7de160b,Feelz - Sample - Double Stuffed Preroll 1.25g,25
92105640-78a6-4e8b-a492-68a8a3756d4b,Claybourne Co. - Mule Fuel 3.5g,16
edfec3cd-c738-4a0a-ab14-2f5948155c70,Rove - Granddaddy Purp RTU Live Resin Diamonds Vape 1g,10
83395af5-b111-4eed-81da-1d2a332ed82b,Jeeter - Blueberry Kush Liquid Diamond Vape 1g,25
f7267457-fabd-4992-80df-4beed8b56e9f,Elyon - GMO 3.5g,32
02f0ba45-1491-4f8e-99c3-fcca0f9e4410,Rove - Blue Dream RTU Live Resin Diamonds Vape 1g,10
2a1c62c1-4a92-4e6f-9358-1f7ab4496efe,Rove - Apple Jack RTU Reload Live Resin Diamonds Pod 1g,10
af61a0cd-40d2-488d-90a2-5cacaef01317,Jeeter - Horchata Liquid Diamonds Vape 1g,25
99f0c768-cbc9-4ca0-bfd9-b5c6abf7f65f,Jeeter - Apples & Bananas Infused Preroll 1g,25
671a5293-a9b2-48f6-ab47-dba070220e32,Jeeter - SFV OG Liquid Diamonds Vape 1g,25
f47700ea-de7f-4977-ab96-beddde919d1f,Ghost Pack - Creamsicle 3.5g,32
94b36159-d738-4b83-a284-d84ace9c10f1,Kurvana - Space Walker OG ASCND 1g,10
2165d261-6095-44ba-aed1-c2ef2ba0c42f,Dunzo - Black Ube Preroll 1g,25
a5bce62c-f9ce-4b0d-b50b-7ad327974b1f,Do Not Use - Stiiizy - Flower Combo Pack,1
5028586b-55e6-4438-adb6-7300d50dfc10,Presidential - Gorilla Goo THC Design Moonrocks 2g,10
fc6c571a-ad68-49a1-9e58-88266c70cc5c,Presidential - Grape Preroll 1g,10
6bb4adb7-e291-4029-9316-e0ca6223a562,Stiiizy - Dolato Live Resin Diamonds 1g,10
99b74cae-4f4b-4ce5-9793-38fb4c773bb2,Stiiizy - Grey - White Runtz 3.5g,20
34b7d2f2-3e62-47f2-8c53-3fe458591d2e,Haven - Clothing Tags,
4e12f00c-e593-4d99-8bc4-4392aed77d08,Stiiizy - Grey - Zkittles Cake 3.5g,20
8517c403-23f3-45c1-acf3-42a12401bee4,Stiiizy - Grey - Crunch Berriez 3.5g,20
7167c12b-7c51-4a07-a92c-77b4857b88ca,Stiiizy - Grey - Oreoz 3.5g,20
922dbb3a-6a55-4716-a76c-55043ed181f8,Stiiizy - Grey - White Gusherz 3.5g,20
d57ff680-6f76-40d4-a991-f3ed651e9436,Claybourne Co. - Eagle MAC Gold Cuts 1g,16
7c13fab2-0415-4ae6-979c-1462cd2bf179,Stiiizy - Grey - Banana Cream Cake 3.5g,20
ce31265c-ba50-4563-8ca6-464ac48a47fe,Stiiizy - Grey - Gelato Mintz 7g,20
7048698f-4197-46ec-836c-fc85396af6a0,Do Not Use - Stiiizy - Lemon Creme Live Resin Pod Pod .5g,5
8565cd3d-5267-4c08-bda2-f836a61f93ec,Haven - Limited Edition Pride Shirt (XL),1
01b61ed3-1de2-4fed-9213-9dedef7c211a,Bud Society - Sample - (MikroDose) Indica Blend 1g,1
c18b7e05-5ca5-4380-862d-52f0294e8bd9,Haven - Main Colletion Black on Black Panel Trucker Hat,1
ad1f016e-b2fa-4168-8e72-13cf9b12a909,Claybourne Co. - Tangimal 3.5g,16
83df7540-4f4e-4e37-9c70-32591e589d92,Stiiizy - Grey - Mango Sherbert 3.5g,20
7c0928a1-f69b-4588-969d-58bdf7b4bbda,PTO - G41 3.5g,32
c370f810-3eef-4610-9c98-75c82ebe35ea,Claybourne Co. - White Widow Flyers Infused 2pk,25
dd5d8028-f7bd-4239-9372-8c470b98801a,Do Not Use - Stiiizy - King Louis XIII All In One 0.5g,40
2182071d-18e8-444e-8722-960940575850,Feelz - Papaya Paradise Smalls 3.5g,32
e469e596-4f87-431d-8a7c-ac72959bd933,High Five - Rainbow Sherbet 5g,36
6e965fef-f279-4a9d-8fbe-487ea2e80d55,Feelz - Sativa Diva Smalls 3.5g,32
d0463e54-df4b-4025-976e-10d637612333,STIIIZY - Pink Lemonade Curated Live Resin Sauce 1g,10
bb66930c-84dd-4607-a970-82cddefd955d,STIIIZY - Cereal Milk Curated Live Resin Sauce 1g,10
252ddaef-e12e-47eb-9c11-b0e16241a44f,Sparkiez - Jack Herer Sativa Preroll 1g,50
a2aac735-4785-460d-99e3-bcbb0f787c9e,Sparkiez - Guava Hybrid Preroll 1g,50
ecd35928-825c-469e-9c38-175256fed3aa,Sparkiez - Hindu Kush Indica Preroll 1g,50
eafcb584-24fa-4c39-be22-20c3165a4b5f,Yummi Karma - Sample -Tasty Taro Drops Tincture,
9e5dea22-1bd7-4c5e-b9d8-ab1f5cd66eb1,High Five - Lemon OG 5g,36
f7496cd7-c5e2-4490-958e-5d460ec4c41d,Outrun - Poleeko x Sunny D 3.5g,32
14a0753d-8647-4036-97e8-ac79b33fc7e3,Bud Society - Sample - (PTO) Triforce OG 1g,
47a5f6ac-3d8c-4760-8ed3-2a1602c35558,Bud Society  - Sample - (PTO) BFG 9000 1g,
546b5dfe-e8fd-4362-b9e1-03d1fcdfeee8,High Five - Bacio Gelato 5g,36
5cb469ea-1de6-4532-963f-9d344f85a169,PTO - Rainbow Sherbet 3.5g,32
6b93c8e6-5f4a-445c-83ea-87b968afb348,Happy Fruit - Sample - Sublime Lemon Lime Rosin Gummies THC:CBD 1:2,24
39c1db31-9110-4ed0-8c6c-0fb93d032351,Haven - Clear Sportpack Draw String Bag,
0020471c-68db-45ab-bddb-13e7ceede7d2,Turn - Strawberry Hazes Disposable 2g,10
9e017d3a-a4a4-4362-8475-1c4bed0bce49,High Five - Candy Gelato 5g,36
25d9daeb-b193-41d5-80b6-35549f8a3db0,Stiiizy - Black - Super Lemon Haze 3.5g,20
f11ffe61-0cc9-40ec-a708-772999eafd78,West Coast Cure - Lemon Cherry Gelato Headstash 3.5g,16
b0405ab0-48f2-4e71-bcf9-15ea42a3194e,Decibel Gardens - Sample - Roswell 47 Cured Resin Vape 1g,
29a6f4a4-fb57-4a1d-be59-b9b583e8f298,Decibel Gardens - Sample - Planet Orange Diamond Infused Preroll 1g,
dbfc83f9-2354-4099-9272-36bcb1f069a8,Blem - Rail Up Preroll .75g,50
5a0e9539-9033-45b1-bf74-53d7b2508d3f,Decibel Gardens - Sample - Alien Orange 1.75g,
36663af8-4c26-4cd5-8649-50ce53c17802,Decibel Gardens - Sample - Watermelon Punch 7g,
43f08f1f-5cda-4652-b303-310e18f7db21,Uncle Arnie's - Sample - Zen Green Tea 10mg,24
cc4ea20d-c157-4b53-930d-7d58a7e97475,Uncle Arnie's - Sample - Cherry Limeade 10mg,24
6ccfa2b7-0026-48ae-ad10-086a174fe85c,Decibel Gardens - Sample - Benjamins' In Space 1.75g,
0d4beafd-2e49-4ed2-825d-4292d54c2942,Happy Fruit - Sample - Moon Berry Rosin Gummies THC:CBN 2:1 100mg,24
fd28923a-70c2-4a31-90f5-9b856f41f7b5,Happy Fruit - Sample - Raspberry Remedy Rosin Gummies THC:CBG:CBC: 1:1:1 100mg,
80fdd3c9-e065-499b-baad-6823ede4d8b9,West Coast Cure - Forbidden Cherries Smalls 7g,16
8eadb75e-6440-4ebf-b03d-34977a4bfdf8,Decibel Gardens - Sample - C-Note 1.75g,
f1eae736-6cc5-4b93-829f-3eaa419ceaa9,Decibel Gardens - Sample - Miyazaki Mango 1.75g,
f457fc59-a8f8-40f3-854d-6cb77112bca1,Decibel Gardens - Sample - Roswell 47 1.75g,
6b21a491-3340-428f-ad6e-0b5ed960ac6f,Papa & Barkley - Sample - 1:3 Releaf Patch,10
a33e3914-555d-4036-87a6-947d3df111c9,Papa & Barkley - Sample - 3:1 Releaf Patch,
28c11ce0-4577-4ff8-9e41-1985cd5b7f8b,Made from Dirt - Sunflower Salve 1:1 100mg,10
39a99c25-85d2-4736-bc00-0a62a5d3e745,Made from Dirt - Sleep Balm 1:1 100mg,10
993047b3-2395-4d5b-ae6a-549b1871b627,Made from Dirt - Pain Relief Salve 1:1 100mg,10
95925361-badf-4b3e-8921-e8a5bd8a0ca2,Decibel Gardens - Sample - Cosmic Banana 1.75g,
c939647a-54f3-4fc9-bad4-9b88301d0f7a,Made from Dirt - Cooling Pain Relief Salve 1:1 100mg,10
fec6f5e2-5c32-40d6-8c60-435d993398ac,Decibel Gardens - Sample - Watermelon Punch 1.75g,
3d58e49f-4660-448c-bc85-46e7fce80a0c,Decibel Gardens - Sample - Decibel OG 1.75g,
f8b8f909-9151-4ced-b86e-e2d5ad5576ed,Stiiizy - Black - Purple Skunk 3.5g,20
042388e9-9ef7-40eb-8908-6a99c9f5a5da,Kush Queen - Relax 1:1 Bath Bomb 50mg,12
9ed08068-9fcf-44f1-a38c-13909b7d3b17,Decibel Gardens - Sample - Golden Kiwi 1.75g,
3e7ab813-2db0-4aa0-9e38-213dcbefdd94,Stiiizy - Orange Sunset Pod .5g,5
d7f51a55-9e8a-4649-9846-c020e27ed26a,Jeeter - Pink Lemon Infused Baby Preroll 5pk 2.5g,25
b6b8ef32-e3a0-4998-8f18-d8fcfd690041,Sip Elixirs - Hurricane Party 100mg,64
2c09982a-63ed-4245-bde9-5dcaac066635,Pretty Dope - Strawberry Mimosa Terpene-Infused Preroll 1g,25
54492d71-246e-4064-a97d-500d6104ad47,Pretty Dope - Rainbow Zkittles Terpene-Infused Preroll  1g,25
abab04cc-aeeb-4bf5-b3f3-1bc4ac1cd765,Pretty Dope - 24k Gold Terpene-Infused Preroll 1g,25
cfaa199b-6486-441e-a74d-5177d2fbf1ce,Lost Farm - Strawberry (GG4) Live Resin Chews 100mg,20
2f14381e-4608-4e19-9e6b-48b16193e254,Lost Farm - Juicy Peach (Mimosa) Live Resin Gummies 100mg,24
39687cc8-1ef4-4c1e-87d9-5fbc579c53bc,Lost Farm - Strawberry Lemonade (Super Lemon Haze) Live Resin Gummies 100mg,24
a40ce154-f9bd-44ff-851d-b34f08e8e167,Lost Farm - Raspberry (Wedding Cake) Live Resin Gummies 100mg,24
ef681ee4-307a-4fcc-b78b-9e65ab81371f,Lost Farm - Dark Cherry (Illuminati OG) Rosin Gummies 100mg,24
f0aef434-28da-4818-98d0-ae198e2cd3fe,Lost Farm - Cherry Lime (GMO) Live Rosin Chews 100mg,20
cff015b7-f05d-4e42-ab46-b3cdebcd41fe,Lost Farm - Blueberry (Blue Dream) Live Resin Chews 100mg,20
e551ddc1-3f70-456d-8185-d3098d89e31f,Bear Labs - Limonatti Live Resin Diamonds 1g,10
2b461ccb-340d-407f-899e-360269797ea3,Bear Labs - Modified Papayas Tier 3 Live Rosin 1g,10
3b14feba-7b86-4080-8bb0-87d5e0bdb8f3,Bear Labs - Banana Rose Tier 3 Live Rosin 1g,10
0d8d010f-efd5-4371-b4a8-b3165542fce5,Rove - Northern Lights RTU Reload Live Resin Diamonds Pod,10
7fc5c3ad-4e6c-458e-8be3-925d56046be8,Rove - Northern Lights RTU Live Resin Diamond Vaporizer,10
d02788aa-93bb-49bb-9061-11a6f4151b6f,Bear Labs - Trop Tartz Tier 3 Live Rosin 1g,10
166f721c-4171-4862-a423-3ecbfdb32fe5,CES - Hollywood OG Budder 1g,10
f52bc1a4-d67e-47d9-90e9-8e0d1360c98f,Bear Labs - KMZ Tier 2 Live Rosin 1g,10
ddc58a86-caa5-4446-aeaa-83037ef73e2e,CES - Permanent Marker Budder 1g,10
6a8fb1aa-88a5-457b-8218-cf3c505fb466,Jeeter - Milk Man Infused Baby Preroll 5pk 2.5g,25
fd4b1685-6cba-4080-a066-4ccac31c2036,CES - Frosted Kiwi Live Resin Budder 1g,10
668a8d72-f18c-43f4-ae4b-0e47a2060cea,Nuggies - Blueberry Runtz Smalls 20g,14
510adc01-69d8-4418-b98b-4e2d757e15e3,WVY -  Purple Mendo Budder 1g,10
27003e81-ff9a-4466-ab0a-564d72e9ea46,Jeeter - Lychee Baby Infused Preroll 5pk 2.5g,25
048e3fe3-d024-41a3-af06-530f9916ba65,Jeeter - Cherry Blossom Infused Baby Preroll 5pk 2.5g,25
e443d574-93e9-46f2-abea-3f28a22ebc62,Plug Play - Orange Steel Battery,10
f23aab04-2e0e-4958-9861-3383b505cb9f,Plug Play - Red Steel Battery,10
92679593-784b-4bae-a55f-fe8e4b6f51e8,Presidential - Crescendo THC Design Blunt 1.5g,10
3a8fa0ea-2dd1-4db5-8613-e6120763b2b4,Presidential - Gorilla Goo THC Design Blunt 1.5g,10
3ea79fac-4d03-4b06-b144-eb59c2a040f2,Presidential - Gorilla Goo THC Design Preroll 1g,10
76992926-eea9-4d23-a5d6-babcc9fd3751,Pretty Dope - Watermelon Mojito Vape 1g,10
2e05218b-e0e7-415d-90ee-0b73f8bd933c,Rove -  Frosted Onions Live Resin Vape 1g,10
1da01b2d-6d18-4401-b157-aab0cb0ddb41,Almora - Iced Lemonaid 3.5g,32
c07d5b39-c906-4b76-9714-1d2313ff9c7e,St. Ides - Lemonade High Tea 100mg,24
db984bab-3d97-43a7-a631-090a49dedb19,Jeeter - Strawberry Sour Diesel Baby Infused Preroll 5pk 2.5g,25
b8c85560-2431-4eb8-8a25-a216f85e34e3,Jeeter - Shining Silver Haze Baby Cannon Infused Preroll 1.3G,16
14e254cd-0951-43bb-88b9-8ed4abb6d345,Jeeter - Iced Matcha Infused Preroll 1g,25
ab82697d-820a-4655-8a9e-33c237e7bc8f,Jeeter - Lychee Infused Preroll 1g,25
175b3433-eaf9-46ee-bc98-76a3ade6561f,Jeeter - GMO Baby Cannon Infused Preroll 1.3g,16
94580476-96ce-40ba-a0ae-e29ab181edf7,Jeeter - Iced Matcha Infused Baby Preroll 5pk 2.5g,25
518444d4-71cf-439b-b1a9-0d6e45152c1b,Jeeter - Apple Fritter Liquid Diamond Vape 1g,25
20adc690-d741-478f-91b7-e697042b94a3,Haven - Civic Collection - I Heart LB Zip Up Hoodie (XS),1
6f6f5baa-9cc3-4363-8ae0-a185e1d0bd38,Jeeter - Double Black Doja Baby Cannon Infused Preroll 1.3g,16
d6dc11ed-46b1-46c3-b250-e3ba2fb080d9,West Coast Cure - Jack Herer Jefferey Infused Preroll 5pk 3.25g,10
ab6bb7c5-d486-494f-a145-11fb129bf445,Jeeter - Mango Sherbet Infused XL Preroll 2g,10
d8358595-b15d-4550-9749-f1b100ba69a9,West Coast Cure - Peanut Butter Runtz Smalls 7g,16
832bae20-b4bb-4fdf-94ed-eda91ce4d340,West Coast Cure - Doc OG Premium Bag 3.5g,16
0e661892-e62f-468c-b348-3b3999bb679d,West Coast Cure - Truth OG Headstash 3.5g,16
055eb9f0-2d1d-4406-b858-7cf3569f6fce,Stiiizy - Black -  Lemon Cherry Haze 3.5g,20
cc2d2042-7c7f-40f6-a6b6-7f3faa79d79f,West Coast Cure - Grape Pie Premium Bag 3.5g,16
89b12a2a-e42c-4490-b3d2-95f91fe19c73,Jeeter - Pina Colada Infused Baby Preroll 5pk 2.5g,25
e3da1682-150e-4c6c-a530-993f4503453c,West Coast Cure - Sugar Coated Headstash 3.5g,16
