Delivery Date,Delivery Date (UTC),Order Number,Product,Product Id,Quantity,Customer,Customer Id,Metrc Manifest Number,Invoice Numbers
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007971,West Coast Cure - Garlic Juice Headstash 3.5g,b41e464d-9a92-43ca-88d7-56c7dbab8729,64,Haven Lakewood,626518,8228451,INV-0007713
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007971,WVY - Pink Dosi Budder 1g,231a1ecd-6067-4e52-a3fa-3ca74bc221a4,20,Haven Lakewood,626518,8228451,INV-0007713
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007971,Stiiizy - King Louis XIII 40's Infused Preroll 1g,187e9b52-a051-449d-9877-675462b51054,100,Haven Lakewood,626518,8228451,INV-0007713
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007971,West Coast Cure - Papaya Blast Live Resin Badder 1g,aaaa647c-91bf-49f3-b433-88a442b5030e,10,Haven Lakewood,626518,8228451,INV-0007713
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007971,Stiiizy - Gold Battery,24b6cd40-bf8f-44cc-9c4f-43d076b1b88d,5,Haven Lakewood,626518,8228451,INV-0007713
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007971,Stiiizy - Purple Punch Pod 1g,274dea35-f5f3-4efb-9d07-058628dc5e8b,20,Haven Lakewood,626518,8228451,INV-0007713
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007971,Stiiizy - Black BIIIG Battery,ac25238c-adb9-4029-9afc-2eb5edf80bc1,5,Haven Lakewood,626518,8228451,INV-0007713
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007971,Stiiizy - Blue Dream 40's Infused Preroll 1g,6e24b49e-0004-4f53-a8b3-8a2098e2ad70,20,Haven Lakewood,626518,8228451,INV-0007713
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007971,West Coast Cure - Rainbow Runtz Premium Bag 3.5g,e3644592-d8e2-47d4-a16f-d498964dcbcd,32,Haven Lakewood,626518,8228451,INV-0007713
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007971,Wyld - Huckleberry Hybrid Gummies 100mg,d0863892-3cd7-4703-b392-e51d370e3b43,40,Haven Lakewood,626518,8228451,INV-0007713
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007971,Stiiizy - Diamond OG Live Resin Diamonds 1g,7b3ec43e-f039-4ce0-949d-d97d53da6986,30,Haven Lakewood,626518,8228451,INV-0007713
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007971,Traditional - Strawberry Milkshake 3.5g,eb65d0da-8588-45c3-8276-d188e86d4b94,64,Haven Lakewood,626518,8228451,INV-0007713
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007971,Wyld - Blood Orange 1:1 THC:CBC Gummies 100mg,87706505-942b-481b-9ed0-9552e01bdd63,40,Haven Lakewood,626518,8228451,INV-0007713
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007971,St. Ides - Maui Mango High Tea 100mg,bb1598b2-c720-4a01-b78f-e0bc5d7b9c07,72,Haven Lakewood,626518,8228451,INV-0007713
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007971,Wyld - Strawberry 20:1 CBD:THC Gummies 210mg,64b39e76-04a6-400e-9e1e-7be5080c0f99,80,Haven Lakewood,626518,8228451,INV-0007713
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007971,Stiiizy - Blue Dream Pod 1g,3c41a51c-e62c-4fc8-b67f-1639e04f8638,10,Haven Lakewood,626518,8228451,INV-0007713
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007971,Wyld - Boysenberry 1:1:1 THC:CBD:CBN Gummies 100mg,776a4eef-ae16-440d-9353-b1e899b6adfb,200,Haven Lakewood,626518,8228451,INV-0007713
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007971,Wyld - Peach 2:1 CBD:THC Gummies 100mg,dc767d64-b3b8-4187-b2d1-833354eb3089,80,Haven Lakewood,626518,8228451,INV-0007713
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007971,Stiiizy - Strawnana 40's Mini Infused Preroll 5pk 2.5g,2f90638e-397d-4239-83b9-6380c77d0b4b,10,Haven Lakewood,626518,8228451,INV-0007713
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Pretty Dope - Rainbow Zkittles Vape Disposable 1g,cd936f83-8a57-45a8-b1c1-731445a2c0aa,20,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Rove - Northern Lights RTU Reload Live Resin Diamonds Pod,0d8d010f-efd5-4371-b4a8-b3165542fce5,40,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Lost Farm - Cherry Lime (GMO) Live Rosin Chews 100mg,f0aef434-28da-4818-98d0-ae198e2cd3fe,20,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Side Hustle - 510 White Battery,cad8c2a4-b405-45d2-8141-93ea87ec9102,25,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Papa & Barkley - Releaf Transdermal Patch THC Rich 1:3 30mg,9f69f37a-7bce-4c5c-9f32-509f80dfd889,20,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Presidential - XJ-13 THC Design Blunt 1.5g,4bbd7ae5-1e69-4cfa-a474-b2dc8f2c9563,60,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Lost Farm - Dark Cherry (Illuminati OG) Rosin Gummies 100mg,ef681ee4-307a-4fcc-b78b-9e65ab81371f,24,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Rove - Skywalker Vape 1g,d6abe0f6-8a8c-4c53-9e2f-639844561feb,20,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Martians - Laffy Taffy 3.5g,3e40f7b5-3faa-4773-a111-38966cdf799e,64,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Rove - Pineapple Express RTU Reload Live Resin Diamonds Pod 1g,e61801aa-3f88-4e46-a260-2d39eaf351f1,10,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Presidential - Gorilla Goo THC Design Preroll 1g,3ea79fac-4d03-4b06-b144-eb59c2a040f2,50,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Rove - Watermelon Burst RTU Reload Live Resin Diamonds Pod 1g,00f94c96-d790-41b6-95b5-440f17a24d42,40,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Rove - Apple Jack RTU Reload Live Resin Diamonds Pod 1g,2a1c62c1-4a92-4e6f-9358-1f7ab4496efe,10,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Side Hustle - Strawnana Vape 1g,f194cbc9-a142-4c70-9bd2-18f244ceae21,10,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Sherbinskis - Strawberry Sunset Live Resin Vape 1g,e1bab00d-2ef2-4175-bf52-141780a65e5b,25,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Presidential - Crescendo THC Design Preroll 1g,00726a5d-10eb-45cc-b0d9-ba0b9a2638a2,10,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Rove - Fruit Punch RTU Reload Live Resin Diamonds Pod 1g,32d46e95-012d-4389-8273-1ccb032c506c,10,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Presidential - Strawberry Preroll 1g,78416045-1741-4b5a-bc7e-7315564f4c3b,10,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Sherbinskis - Airwhon Live Resin Vape 1g,8879cb2f-e9d9-4ec4-acd9-7f24543c7a5f,25,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Lost Farm - Watermelon (Gelato) Live Resin Chews 100mg,a5d4e84c-6db3-4628-a774-72e6d19c3815,20,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Pretty Dope - Forbidden Fruit Terpene-Infused Preroll 1g,e14b0f9c-7960-47bc-8af3-e68053b46b96,25,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Side Hustle - Pineapple Express Vape 1g,6fed91b2-0801-4d28-b284-cddec52038a5,30,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,CBN Sleep Chocolate (Dark Chocolate with Pomegranate),504619f1-7ffd-43cb-ba08-f4314b389f05,12,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Pretty Dope - Appletini Live Resin Vape 1g,ed54f927-acb1-4f25-a5cf-7dd93c2e269e,20,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Presidential - XXX Moxie Blunt 1.5g,1e94fcec-f117-488c-a374-c187567dc63f,10,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Presidential - Skywalker Rove Blunt 1.5g,3c100538-b99b-4968-aa7d-0c5e239ea7e0,30,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Rove - Fruit Punch RTU Live Resin Diamonds Vape 1g,254e4aaf-e8d1-4b68-b828-9fe3e8f9ec94,10,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Pretty Dope - Unicorn Juice Vape Disposable 1g,db9187d5-4185-4393-b27c-2553eb3e0676,20,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Presidential - XJ-13 THC Design Preroll 1g,748f4fa3-049a-4ee8-8c2d-c9b76257728c,70,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Papa & Barkley - 3:1 Releaf Patch,a9c48e34-dfb0-448c-9595-27e54aaa0d80,10,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Presidential - Watermelon Preroll 1g,9de77bf1-025e-496d-a5f2-8d1127c9510a,10,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Lime - King Louis XIII Infused Lil' Limes Preroll 5pk 3g,66b4701a-272d-4e99-8f22-072967b0fd5b,40,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Lime - Sativa Preroll 1g,01c6c42e-49cb-4916-929c-165ee41a4727,25,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Pretty Dope - Strawberry Mimosa Vape Disposable 1g,2535f743-7318-4822-8157-1d1b63863959,20,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Lime - Indica Preroll 1g,14636730-3c73-441b-a691-4aec31dc9b82,100,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Pretty Dope - Blueberry Baddie Live Resin Vape 1g,8167bf16-a1df-4f47-909a-38bff045ab47,20,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Side Hustle - Watermelon Z Vape Disposable 1g,5ec73a4a-f40a-4e35-ac0f-13bc3dbccb3b,20,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Lost Farm - Strawberry Lemonade (Super Lemon Haze) Live Resin Gummies 100mg,39687cc8-1ef4-4c1e-87d9-5fbc579c53bc,48,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Rove - Cherry Gelato RTU Reload Live Resin Diamonds Pod 1g,f11037af-589c-4986-918d-562e6fef5fd9,20,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Lost Farm - Raspberry (Wedding Cake) Live Resin Gummies 100mg,a40ce154-f9bd-44ff-851d-b34f08e8e167,24,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Rove - Dream Vape 1g,5469cca4-6139-4e65-a073-22ca9bcefb2e,20,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Papa & Barkley -  Releaf Tincture CBD Rich 30:1 15ml 450mg,6c0bf96b-6fc4-4724-9b2a-f3a394b78f7f,12,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Pretty Dope - Pineapple Whip Terpene-Infused Preroll 1g,8ce8ab24-c433-4d93-854c-46f9e982e7b1,25,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Martians - Blue Tartz 3.5g,dc59442b-3ecd-4011-b3b4-c730e7324568,26,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Side Hustle - King Louie Vape 1g,cabe5b44-9c72-423b-b72d-de1ec66d7aae,30,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Side Hustle - King Louie Vape 1g,cabe5b44-9c72-423b-b72d-de1ec66d7aae,20,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Lost Farm - Juicy Peach (Mimosa) Live Resin Gummies 100mg,2f14381e-4608-4e19-9e6b-48b16193e254,48,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Presidential - Crescendo THC Design Blunt 1.5g,92679593-784b-4bae-a55f-fe8e4b6f51e8,40,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Sherbinskis - Tangie Sherbert Live Resin Vape 1g,8086c5f6-6fc6-4a2f-bc83-1ca01d3d6a68,25,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Lost Farm - Watermelon (Ice Cream Cake) Live Rosin Gummies 100mg,ce3adfc6-fe19-4f74-9dba-f574ad8cfb6e,24,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Papa & Barkley - Blackberry Elderberry 2:4:1 CBN Sleep Gummies 100mg,b5767fc9-eeef-434a-b98e-5c5f62312c36,12,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Side Hustle - Watermelon Z Vape 1g,c3dd6fd5-6785-4df6-9466-94eebafe699a,40,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Presidential - XXX Moxie Preroll 1g,051be2ab-fa4f-4a0f-a738-1930e1b747d7,10,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Lost Farm - Raspberry (Wedding Cake) Live Resin Gummies 100mg,a40ce154-f9bd-44ff-851d-b34f08e8e167,24,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Plug Play - DNA Northern Lights 1g,e32ea731-fd79-461e-927d-a5de4fb9ad5e,20,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Side Hustle - Skywalker OG Vape Disposable 1g,f5dc5037-02ed-472a-94d0-eb88a002a5b0,40,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Rove - Blue Dream RTU Reload Live Resin Diamonds Pod 1g,03ca64b9-03e0-46f8-b50e-6e6428e6ea85,30,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Lime - Fruit Punch Live Resin Syrup 1000mg,59924a41-acde-4f5a-9409-07ed745274c9,10,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Presidential - Pineapple Blunt 1.5g,cd062538-a993-4921-9d33-7931dd6d07f3,10,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Lost Farm - Blueberry (Blue Dream) Live Resin Chews 100mg,cff015b7-f05d-4e42-ab46-b3cdebcd41fe,20,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Rove - Pineapple Express RTU Reload Live Resin Diamonds Pod 1g,e61801aa-3f88-4e46-a260-2d39eaf351f1,20,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Rove - Watermelon Burst RTU Reload Live Resin Diamonds Pod 1g,00f94c96-d790-41b6-95b5-440f17a24d42,10,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Side Hustle - Blue Burst Vape 1g,52d2ffc1-524a-4315-8e35-ad854f9494c0,10,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Presidential - Tropical Blunt 1.5g,c3693ae6-4bf9-4d72-8b50-f5ef93fe6f06,10,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Side Hustle - Sour Diesel Preroll 1g,be841904-91b7-4e6b-aadd-8c7763829d79,25,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Pretty Dope - 24k Gold Vape 1g,aaa05074-ab36-4eb1-8e44-f78c806474f3,10,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Rove - Skywalker OG RTU Live Resin Diamonds Vape 1g,a67ee9ea-bcf0-4de2-8b6d-2cae98cb83c0,10,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Lime - Gushers Infused Lil' Limes Preroll 5pk 3g,d6e93a66-36dc-41fa-9ff6-2459a315194e,40,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Lost Farm - Strawberry (GG4) Live Resin Chews 100mg,cfaa199b-6486-441e-a74d-5177d2fbf1ce,40,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Presidential - Grape Preroll 1g,fc6c571a-ad68-49a1-9e58-88266c70cc5c,60,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Presidential - Peach Mango Preroll 1g,ef352c41-39cc-49ba-8f3c-1ffd25411090,10,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007970,Lime - Lemon Cherry Gelato Live Resin Budder 1g,14c2f238-54b8-49cc-8354-f55069d12531,10,Haven Lakewood,626518,8228546,INV-0007712
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Flavorade - Blue Dream Runtz Cured Resin Vape 1g,97ca8966-ff62-47bb-8773-7686735474bf,20,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Dr. Norm's - MAX Chocolate Chip Cookie 100mg,9feec04b-4c6e-4c6c-a048-f2ee9084c43c,24,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Cizi - Godfather OG Preroll 1g,bbdf8827-59d7-4e8b-8d8f-5a81ac2af89c,50,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Kurvana - Lunar OG ASCND 1g,dd01221f-86ed-42c5-9b61-289be4999064,10,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Kurvana - Pineapple Express Originals 1g,384f523f-e273-4480-bc57-c08a695a398b,10,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Flavorade - Lavender Lemonade Cured Resin Vape 1g,8eb40d60-a548-4cd5-bd0d-633604e87981,40,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Jeeter - Maui Wowie Infused Preroll 1g,8bd5b414-9e9e-46dd-a89f-575b4ea8e0e4,10,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Almora - Mango Diesel 3.5g,ce5dcd58-1626-4899-9784-17d258afb906,10,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Dunzo - SFV OG Preroll 1g,c5b12e6a-7751-48c1-8e6d-fac246a2b28f,125,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Dr. Norm's - Snickerdoodle Cookies 10pk 100mg,c997ca9c-d3f1-4826-ba44-9fdb46d724aa,12,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Jeeter - Maui Wowie Infused Preroll 1g,8bd5b414-9e9e-46dd-a89f-575b4ea8e0e4,40,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Kiva - Milk Chocolate 100mg,bd28861d-3518-4395-880d-426ba876721b,40,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Fog City Farms - Pacific Gas 3.5g,fa1d1337-48ca-4439-b4df-023dfca98f96,32,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Kiva - Dark Chocolate 100mg,c5f81c4a-9896-4895-9dd3-ee57abb57b56,20,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Coastal Cowboys - Rainbow Runtz 28g,9d3267b7-0fd5-4d58-9eff-cb5d353600ca,72,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Camino - Midnight Blueberry Gummies 5:1 CBN 100mg,b97f136f-6b42-4a25-b345-a6dd3c8a3a36,40,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Dr. Norm's - MAX Peanut Butter Chocolate Chip Cookie 100mg,8d5c189b-461f-4f71-be85-1dedb85119f5,8,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Dunzo - Animal Mintz Preroll 1g,b49e36f4-6a01-4cb7-ac34-f05e8badb577,50,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Fog City Farms - Pacific Gas Smalls 7g,b94769f1-be24-476b-b8df-1edc46a2e2f2,30,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Cizi - Godfather OG Preroll 1g,bbdf8827-59d7-4e8b-8d8f-5a81ac2af89c,50,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Camino - Mango Serenity Gummies 1:1 CBD 100mg,7a6cc91e-a88c-4a03-b064-2eabfb95876e,20,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Almora - Chem Driver 3.5g,1ef21b8e-e19f-4cdd-bc29-94c984d4a505,32,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Cizi - White Widow Preoll 1g,23951585-de93-473c-b467-d17f8a207d94,100,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Cizi - King Louie Preroll 1g,d1c29c60-9ecb-441a-a04b-b8a53193661b,100,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Cizi - Super Silver Haze Preroll 1g,d2369466-8c09-45f1-bbf1-185c4043dcb3,50,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Flavorade - Dip N Stix Cured Resin Vape 1g,e6515ede-8a85-4ea8-b301-551ecf895277,20,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Camino - Tropical Burst Sour Gummies 2:1 THCv 100mg,007e194e-865e-436e-98d5-453b7520eeda,20,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Haven - Main Collection - Charcoal Leather Beanie,3ccb8557-477e-44e4-9413-f324736219df,5,Haven Lakewood,626518,8228271,INV-0007711
2025-01-15 17:00:00,2025-01-16 01:00:00.000000Z,SO-0007969,Haven - Kooler Bag,64667ae1-89f9-4ec1-8a8e-0d2efe6bcaf6,5,Haven Lakewood,626518,8228271,INV-0007711
